drug_claim_name	nomenclature	concept_id	drug_name	approved	immunotherapy	anti_neoplastic	source_db_name	source_db_version
Abaloparatide	Primary Drug Name	rxcui:1921069	ABALOPARATIDE	TRUE	FALSE	FALSE	ChemIDplus	20230222
Tymlos	Primary Drug Name	rxcui:1921069	ABALOPARATIDE	TRUE	FALSE	FALSE	Wikidata	20240411
abaloparatide	Primary Drug Name	rxcui:1921069	ABALOPARATIDE	TRUE	FALSE	FALSE	Wikidata	20240411
Tetrathiomolybdate	Primary Drug Name	ncit:C160684	TETRATHIOMOLYBDATE	FALSE	FALSE	FALSE	NCIt	24.02d
Labetuzumab	Primary Drug Name	ncit:C2043	LABETUZUMAB	FALSE	FALSE	FALSE	NCIt	24.02d
Labetuzumab	Primary Drug Name	ncit:C2043	LABETUZUMAB	FALSE	FALSE	FALSE	ChemIDplus	20230222
leptin	Primary Drug Name	rxcui:1441651	LEPTIN	FALSE	FALSE	FALSE	RxNorm	20240401
Malonic acid	Primary Name	drugbank:DB02175	MALONIC ACID	FALSE	FALSE	FALSE	DrugBank	5.1.12
Elsamitrucin	Primary Drug Name	ncit:C1080	ELSAMITRUCIN	FALSE	FALSE	FALSE	NCIt	24.02d
Elsamitrucin	Primary Drug Name	ncit:C1080	ELSAMITRUCIN	FALSE	FALSE	FALSE	ChemIDplus	20230222
elsamitrucin	Primary Drug Name	ncit:C1080	ELSAMITRUCIN	FALSE	FALSE	FALSE	Wikidata	20240411
FavId	Primary Name	drugbank:DB05249	FAVID	FALSE	FALSE	FALSE	DrugBank	5.1.12
Fenoxaprop-ethyl	Primary Drug Name	drugbank:DB05252	FENOXAPROP-ETHYL	FALSE	FALSE	FALSE	ChemIDplus	20230222
Ronacaleret	Primary Drug Name	ncit:C81351	RONACALERET	FALSE	FALSE	FALSE	NCIt	24.02d
Ronacaleret	Primary Drug Name	ncit:C81351	RONACALERET	FALSE	FALSE	FALSE	ChemIDplus	20230222
Ecabet	Primary Drug Name	ncit:C65504	ECABET	FALSE	FALSE	FALSE	NCIt	24.02d
Ecabet	Primary Drug Name	ncit:C65504	ECABET	FALSE	FALSE	FALSE	ChemIDplus	20230222
ecabet	Primary Drug Name	ncit:C65504	ECABET	FALSE	FALSE	FALSE	Wikidata	20240411
Rotigotine	Primary Name	rxcui:616739	ROTIGOTINE	TRUE	FALSE	FALSE	DrugBank	5.1.12
Keyhole Limpet Hemocyanin	Primary Drug Name	ncit:C1139	KEYHOLE LIMPET HEMOCYANIN	FALSE	FALSE	FALSE	NCIt	24.02d
Arundic Acid	Primary Drug Name	ncit:C80993	ARUNDIC ACID	FALSE	FALSE	FALSE	NCIt	24.02d
Arundic acid	Primary Drug Name	ncit:C80993	ARUNDIC ACID	FALSE	FALSE	FALSE	ChemIDplus	20230222
Histamine	Primary Name	rxcui:5333	HISTAMINE	TRUE	FALSE	FALSE	DrugBank	5.1.12
Tifuvirtide	Primary Drug Name	ncit:C152617	TIFUVIRTIDE	FALSE	FALSE	FALSE	NCIt	24.02d
Tifuvirtide	Primary Drug Name	ncit:C152617	TIFUVIRTIDE	FALSE	FALSE	FALSE	ChemIDplus	20230222
DAS-431 IV	Primary Name	drugbank:DB05432	DAS-431 IV	FALSE	FALSE	FALSE	DrugBank	5.1.12
Custirsen	Primary Drug Name	ncit:C169869	CUSTIRSEN	FALSE	FALSE	TRUE	NCIt	24.02d
Custirsen	Primary Drug Name	ncit:C169869	CUSTIRSEN	FALSE	FALSE	TRUE	ChemIDplus	20230222
Custirsen	Primary Name	ncit:C169869	CUSTIRSEN	FALSE	FALSE	TRUE	DrugBank	5.1.12
bms-488043	Primary Drug Name	drugbank:DB05532	BMS-488043	FALSE	FALSE	FALSE	Wikidata	20240411
Cositecan	Primary Drug Name	ncit:C1877	COSITECAN	FALSE	FALSE	FALSE	NCIt	24.02d
Cositecan	Primary Drug Name	ncit:C1877	COSITECAN	FALSE	FALSE	FALSE	ChemIDplus	20230222
SB-559448	Primary Name	drugbank:DB05930	SB-559448	FALSE	FALSE	FALSE	DrugBank	5.1.12
Denibulin	Primary Drug Name	ncit:C77065	DENIBULIN	FALSE	FALSE	FALSE	NCIt	24.02d
Denibulin	Primary Drug Name	ncit:C77065	DENIBULIN	FALSE	FALSE	FALSE	ChemIDplus	20230222
Edonerpic	Primary Drug Name	ncit:C174903	EDONERPIC	FALSE	FALSE	FALSE	NCIt	24.02d
Edonerpic	Primary Drug Name	ncit:C174903	EDONERPIC	FALSE	FALSE	FALSE	ChemIDplus	20230222
Obeticholic acid	Primary Name	rxcui:1798288	OBETICHOLIC ACID	TRUE	FALSE	FALSE	DrugBank	5.1.12
Plinabulin	Primary Drug Name	ncit:C62444	PLINABULIN	FALSE	FALSE	FALSE	NCIt	24.02d
Plinabulin	Primary Drug Name	ncit:C62444	PLINABULIN	FALSE	FALSE	FALSE	ChemIDplus	20230222
Glembatumumab Vedotin	Primary Drug Name	ncit:C78449	GLEMBATUMUMAB VEDOTIN	FALSE	FALSE	FALSE	NCIt	24.02d
Glembatumumab vedotin	Primary Drug Name	ncit:C78449	GLEMBATUMUMAB VEDOTIN	FALSE	FALSE	FALSE	ChemIDplus	20230222
SNX-5422	Primary Name	drugbank:DB06070	SNX-5422	FALSE	FALSE	FALSE	DrugBank	5.1.12
ipilimumab	Primary Drug Name	rxcui:1094833	IPILIMUMAB	TRUE	TRUE	TRUE	RxNorm	20240401
Ipilimumab	Primary Drug Name	rxcui:1094833	IPILIMUMAB	TRUE	TRUE	TRUE	NCIt	24.02d
Ipilimumab	Primary Drug Name	rxcui:1094833	IPILIMUMAB	TRUE	TRUE	TRUE	HemOnc	3/1/24
Ipilimumab	Primary Drug Name	rxcui:1094833	IPILIMUMAB	TRUE	TRUE	TRUE	ChemIDplus	20230222
ipilimumab	Primary Drug Name	rxcui:1094833	IPILIMUMAB	TRUE	TRUE	TRUE	Wikidata	20240411
Yervoy	Primary Drug Name	rxcui:1094833	IPILIMUMAB	TRUE	TRUE	TRUE	Wikidata	20240411
icatibant	Primary Drug Name	rxcui:1148138	ICATIBANT	TRUE	FALSE	FALSE	RxNorm	20240401
Icatibant	Primary Drug Name	rxcui:1148138	ICATIBANT	TRUE	FALSE	FALSE	NCIt	24.02d
Icatibant	Primary Drug Name	rxcui:1148138	ICATIBANT	TRUE	FALSE	FALSE	ChemIDplus	20230222
Firazyr	Primary Drug Name	rxcui:1148138	ICATIBANT	TRUE	FALSE	FALSE	Wikidata	20240411
icatibant	Primary Drug Name	rxcui:1148138	ICATIBANT	TRUE	FALSE	FALSE	Wikidata	20240411
LIPEGFILGRASTIM	Primary Name	rxcui:1440046	LIPEGFILGRASTIM	TRUE	FALSE	FALSE	ChEMBL	33
Icatibant	Primary Name	rxcui:1148138	ICATIBANT	TRUE	FALSE	FALSE	DrugBank	5.1.12
tapentadol	Primary Drug Name	rxcui:787390	TAPENTADOL	TRUE	FALSE	FALSE	RxNorm	20240401
Tapentadol	Primary Drug Name	rxcui:787390	TAPENTADOL	TRUE	FALSE	FALSE	NCIt	24.02d
Tapentadol	Primary Drug Name	rxcui:787390	TAPENTADOL	TRUE	FALSE	FALSE	ChemIDplus	20230222
tapentadol	Primary Drug Name	rxcui:787390	TAPENTADOL	TRUE	FALSE	FALSE	Wikidata	20240411
Nucynta	Primary Drug Name	rxcui:787390	TAPENTADOL	TRUE	FALSE	FALSE	Wikidata	20240411
Nelipepimut-S	Primary Drug Name	ncit:C117985	NELIPEPIMUT-S	FALSE	FALSE	FALSE	NCIt	24.02d
Nelipepimut-S	Primary Drug Name	ncit:C117985	NELIPEPIMUT-S	FALSE	FALSE	FALSE	ChemIDplus	20230222
eflornithine	Primary Drug Name	rxcui:569	EFLORNITHINE	TRUE	FALSE	FALSE	RxNorm	20240401
Eflornithine	Primary Drug Name	rxcui:569	EFLORNITHINE	TRUE	FALSE	FALSE	HemOnc	3/1/24
Eflornithine	Primary Drug Name	rxcui:569	EFLORNITHINE	TRUE	FALSE	FALSE	ChemIDplus	20230222
Vaniqa	Primary Drug Name	rxcui:569	EFLORNITHINE	TRUE	FALSE	FALSE	Wikidata	20240411
Arzoxifene	Primary Drug Name	ncit:C1805	ARZOXIFENE	FALSE	FALSE	FALSE	NCIt	24.02d
US9493490, L	Primary Name	NULL	NULL	NULL	NULL	NULL	TTD	2020.06.01
Arzoxifene	Primary Drug Name	ncit:C1805	ARZOXIFENE	FALSE	FALSE	FALSE	ChemIDplus	20230222
Arzoxifene	Primary Name	ncit:C1805	ARZOXIFENE	FALSE	FALSE	FALSE	DrugBank	5.1.12
Incadronic Acid	Primary Drug Name	ncit:C65906	INCADRONIC ACID	FALSE	FALSE	FALSE	NCIt	24.02d
Incadronic acid	Primary Drug Name	ncit:C65906	INCADRONIC ACID	FALSE	FALSE	FALSE	ChemIDplus	20230222
cimadronate	Primary Drug Name	ncit:C65906	INCADRONIC ACID	FALSE	FALSE	FALSE	Wikidata	20240411
Teprotumumab	Primary Name	rxcui:2274802	TEPROTUMUMAB-TRBW	TRUE	FALSE	TRUE	DrugBank	5.1.12
Elinogrel	Primary Drug Name	ncit:C96896	ELINOGREL	FALSE	FALSE	FALSE	NCIt	24.02d
Elinogrel	Primary Drug Name	ncit:C96896	ELINOGREL	FALSE	FALSE	FALSE	ChemIDplus	20230222
Xaliproden	Primary Drug Name	ncit:C152924	XALIPRODEN	FALSE	FALSE	FALSE	NCIt	24.02d
Xaliproden	Primary Drug Name	ncit:C152924	XALIPRODEN	FALSE	FALSE	FALSE	ChemIDplus	20230222
Human C1-Esterase Inhibitor	Primary Drug Name	ncit:C87730	HUMAN C1-ESTERASE INHIBITOR	TRUE	FALSE	FALSE	NCIt	24.02d
Human C1-esterase inhibitor	Primary Name	ncit:C87730	HUMAN C1-ESTERASE INHIBITOR	TRUE	FALSE	FALSE	DrugBank	5.1.12
Taribavirin	Primary Drug Name	ncit:C76499	TARIBAVIRIN	FALSE	FALSE	FALSE	NCIt	24.02d
Taribavirin	Primary Drug Name	ncit:C76499	TARIBAVIRIN	FALSE	FALSE	FALSE	ChemIDplus	20230222
taribavirin	Primary Drug Name	ncit:C76499	TARIBAVIRIN	FALSE	FALSE	FALSE	Wikidata	20240411
Semaxanib	Primary Drug Name	ncit:C1831	SEMAXANIB	FALSE	FALSE	FALSE	NCIt	24.02d
Semaxanib	Primary Drug Name	ncit:C1831	SEMAXANIB	FALSE	FALSE	FALSE	ChemIDplus	20230222
semaxanib	Primary Drug Name	ncit:C1831	SEMAXANIB	FALSE	FALSE	FALSE	Wikidata	20240411
Sarizotan	Primary Drug Name	ncit:C77567	SARIZOTAN	FALSE	FALSE	FALSE	NCIt	24.02d
Sarizotan	Primary Drug Name	ncit:C77567	SARIZOTAN	FALSE	FALSE	FALSE	ChemIDplus	20230222
Tecastemizole	Primary Drug Name	ncit:C76065	TECASTEMIZOLE	FALSE	FALSE	FALSE	NCIt	24.02d
Tecastemizole	Primary Drug Name	ncit:C76065	TECASTEMIZOLE	FALSE	FALSE	FALSE	ChemIDplus	20230222
Cariporide	Primary Drug Name	ncit:C76028	CARIPORIDE	FALSE	FALSE	FALSE	NCIt	24.02d
Cariporide	Primary Drug Name	ncit:C76028	CARIPORIDE	FALSE	FALSE	FALSE	ChemIDplus	20230222
Fradafiban	Primary Drug Name	ncit:C65769	FRADAFIBAN	FALSE	FALSE	FALSE	NCIt	24.02d
Fradafiban	Primary Drug Name	ncit:C65769	FRADAFIBAN	FALSE	FALSE	FALSE	ChemIDplus	20230222
Adipiplon	Primary Drug Name	ncit:C76933	ADIPIPLON	FALSE	FALSE	FALSE	NCIt	24.02d
Adipiplon	Primary Drug Name	ncit:C76933	ADIPIPLON	FALSE	FALSE	FALSE	ChemIDplus	20230222
teplizumab	Primary Drug Name	rxcui:2621880	TEPLIZUMAB	TRUE	FALSE	FALSE	RxNorm	20240401
teplizumab-mzwv	Primary Drug Name	rxcui:2621880	TEPLIZUMAB	TRUE	FALSE	FALSE	RxNorm	20240401
Teplizumab	Primary Drug Name	rxcui:2621880	TEPLIZUMAB	TRUE	FALSE	FALSE	NCIt	24.02d
4-[(4-Imidazo[1,2-a]Pyridin-3-Ylpyrimidin-2-Yl)Amino]Benzenesulfonamide	Primary Name	drugbank:DB02197	4-[(4-IMIDAZO[1,2-A]PYRIDIN-3-YLPYRIMIDIN-2-YL)AMINO]BENZENESULFONAMIDE	FALSE	FALSE	FALSE	DrugBank	5.1.12
Teplizumab	Primary Drug Name	rxcui:2621880	TEPLIZUMAB	TRUE	FALSE	FALSE	ChemIDplus	20230222
aprotinin	Primary Drug Name	rxcui:1056	APROTININ	TRUE	FALSE	FALSE	RxNorm	20240401
fibrinolysis inhibitor	Primary Drug Name	rxcui:1056	APROTININ	TRUE	FALSE	FALSE	RxNorm	20240401
Aprotinin	Primary Drug Name	rxcui:1056	APROTININ	TRUE	FALSE	FALSE	ChemIDplus	20230222
aprotinin	Primary Drug Name	rxcui:1056	APROTININ	TRUE	FALSE	FALSE	Wikidata	20240411
levonordefrin	Primary Drug Name	rxcui:132889	LEVONORDEFRIN	TRUE	FALSE	FALSE	RxNorm	20240401
Levonordefrin	Primary Drug Name	rxcui:132889	LEVONORDEFRIN	TRUE	FALSE	FALSE	ChemIDplus	20230222
levonordefrin	Primary Drug Name	rxcui:132889	LEVONORDEFRIN	TRUE	FALSE	FALSE	Wikidata	20240411
methacholine	Primary Drug Name	rxcui:155080	METHACHOLINE	TRUE	FALSE	FALSE	RxNorm	20240401
methacholine	Primary Drug Name	rxcui:155080	METHACHOLINE	TRUE	FALSE	FALSE	Wikidata	20240411
naphazoline	Primary Drug Name	rxcui:7247	NAPHAZOLINE	TRUE	FALSE	FALSE	RxNorm	20240401
Naphazoline	Primary Drug Name	rxcui:7247	NAPHAZOLINE	TRUE	FALSE	FALSE	NCIt	24.02d
Naphazoline	Primary Drug Name	rxcui:7247	NAPHAZOLINE	TRUE	FALSE	FALSE	ChemIDplus	20230222
naphazoline	Primary Drug Name	rxcui:7247	NAPHAZOLINE	TRUE	FALSE	FALSE	Wikidata	20240411
BDBM50054344	Primary Name	NULL	NULL	NULL	NULL	NULL	TTD	2020.06.01
fospropofol	Primary Drug Name	rxcui:828682	FOSPROPOFOL	TRUE	FALSE	FALSE	RxNorm	20240401
Fospropofol Disodium	Primary Drug Name	rxcui:828682	FOSPROPOFOL	TRUE	FALSE	FALSE	NCIt	24.02d
Fospropofol	Primary Drug Name	rxcui:828682	FOSPROPOFOL	TRUE	FALSE	FALSE	NCIt	24.02d
Fospropofol disodium	Primary Drug Name	rxcui:828682	FOSPROPOFOL	TRUE	FALSE	FALSE	ChemIDplus	20230222
Fospropofol	Primary Drug Name	rxcui:828682	FOSPROPOFOL	TRUE	FALSE	FALSE	ChemIDplus	20230222
fospropofol	Primary Drug Name	rxcui:828682	FOSPROPOFOL	TRUE	FALSE	FALSE	Wikidata	20240411
stanozolol	Primary Drug Name	rxcui:10032	STANOZOLOL	TRUE	FALSE	FALSE	RxNorm	20240401
Stanozolol	Primary Drug Name	rxcui:10032	STANOZOLOL	TRUE	FALSE	FALSE	NCIt	24.02d
Stanozolol	Primary Drug Name	rxcui:10032	STANOZOLOL	TRUE	FALSE	FALSE	ChemIDplus	20230222
stanozolol	Primary Drug Name	rxcui:10032	STANOZOLOL	TRUE	FALSE	FALSE	Wikidata	20240411
aniline	Primary Drug Name	rxcui:1441546	ANILINE	FALSE	FALSE	FALSE	RxNorm	20240401
Ginsenoside Rg1	Primary Name	drugbank:DB06750	GINSENOSIDE RG1	FALSE	FALSE	FALSE	DrugBank	5.1.12
danaparoid	Primary Drug Name	rxcui:78484	DANAPAROID	TRUE	FALSE	FALSE	RxNorm	20240401
Danaparoid	Primary Drug Name	rxcui:78484	DANAPAROID	TRUE	FALSE	FALSE	HemOnc	3/1/24
danaparoid	Primary Drug Name	rxcui:78484	DANAPAROID	TRUE	FALSE	FALSE	Wikidata	20240411
Sulfameter	Primary Drug Name	ncit:C66568	SULFAMETER	TRUE	FALSE	FALSE	NCIt	24.02d
Sulfameter	Primary Drug Name	ncit:C66568	SULFAMETER	TRUE	FALSE	FALSE	ChemIDplus	20230222
sulphamethoxydiazine	Primary Drug Name	ncit:C66568	SULFAMETER	TRUE	FALSE	FALSE	Wikidata	20240411
(2S)-2-[3-(AMINOMETHYL)PHENYL]-3-[(R)-HYDROXY{(1R)-2-METHYL-1-[(PHENYLSULFONYL)AMINO]PROPYL}PHOSPHORYL]PROPANOIC ACID	Primary Name	drugbank:DB06921	(2S)-2-[3-(AMINOMETHYL)PHENYL]-3-[(R)-HYDROXY{(1R)-2-METHYL-1-[(PHENYLSULFONYL)AMINO]PROPYL}PHOSPHORYL]PROPANOIC ACID	FALSE	FALSE	FALSE	DrugBank	5.1.12
N-ethyl-4-{[5-(methoxycarbamoyl)-2-methylphenyl]amino}-5-methylpyrrolo[2,1-f][1,2,4]triazine-6-carboxamide	Primary Name	drugbank:DB06940	N-ETHYL-4-{[5-(METHOXYCARBAMOYL)-2-METHYLPHENYL]AMINO}-5-METHYLPYRROLO[2,1-F][1,2,4]TRIAZINE-6-CARBOXAMIDE	FALSE	FALSE	FALSE	DrugBank	5.1.12
JNJ-27390467	Primary Name	drugbank:DB06962	JNJ-27390467	FALSE	FALSE	FALSE	DrugBank	5.1.12
N-{2-[(4'-CYANO-1,1'-BIPHENYL-4-YL)OXY]ETHYL}-N'-HYDROXY-N-METHYLUREA	Primary Name	drugbank:DB06971	N-{2-[(4'-CYANO-1,1'-BIPHENYL-4-YL)OXY]ETHYL}-N'-HYDROXY-N-METHYLUREA	FALSE	FALSE	FALSE	DrugBank	5.1.12
2-(4-fluorophenyl)-N-{[3-fluoro-4-(1H-pyrrolo[2,3-b]pyridin-4-yloxy)phenyl]carbamoyl}acetamide	Primary Name	drugbank:DB06997	2-(4-FLUOROPHENYL)-N-{[3-FLUORO-4-(1H-PYRROLO[2,3-B]PYRIDIN-4-YLOXY)PHENYL]CARBAMOYL}ACETAMIDE	FALSE	FALSE	FALSE	DrugBank	5.1.12
6-AMINO-3,7-DIHYDRO-IMIDAZO[4,5-G]QUINAZOLIN-8-ONE	Primary Name	drugbank:DB07012	6-AMINO-3,7-DIHYDRO-IMIDAZO[4,5-G]QUINAZOLIN-8-ONE	FALSE	FALSE	FALSE	DrugBank	5.1.12
L-methionine (R)-S-oxide	Primary Name	drugbank:DB02235	L-METHIONINE (R)-S-OXIDE	FALSE	FALSE	FALSE	DrugBank	5.1.12
maltotetraose	Primary Drug Name	rxcui:2641823	MALTOTETRAOSE	FALSE	FALSE	FALSE	RxNorm	20240401
4-Morpholin-4-Yl-Piperidine-1-Carboxylic Acid [1-(3-Benzenesulfonyl-1-Propyl-Allylcarbamoyl)-2-Phenylethyl]-Amide	Primary Name	drugbank:DB02243	4-MORPHOLIN-4-YL-PIPERIDINE-1-CARBOXYLIC ACID [1-(3-BENZENESULFONYL-1-PROPYL-ALLYLCARBAMOYL)-2-PHENYLETHYL]-AMIDE	FALSE	FALSE	FALSE	DrugBank	5.1.12
Cyclic GMP	Primary Name	drugbank:DB02315	CYCLIC GMP	FALSE	FALSE	FALSE	DrugBank	5.1.12
(5S)-2-{[(1S)-1-(4-Fluorophenyl)ethyl]amino}-5-(2-hydroxy-2-propanyl)-5-methyl-1,3-thiazol-4(5H)-one	Primary Name	drugbank:DB07017	(5S)-2-{[(1S)-1-(4-FLUOROPHENYL)ETHYL]AMINO}-5-(2-HYDROXY-2-PROPANYL)-5-METHYL-1,3-THIAZOL-4(5H)-ONE	FALSE	FALSE	FALSE	DrugBank	5.1.12
5-[1-(4-methoxyphenyl)-1H-benzimidazol-6-yl]-1,3,4-oxadiazole-2(3H)-thione	Primary Name	drugbank:DB07058	5-[1-(4-METHOXYPHENYL)-1H-BENZIMIDAZOL-6-YL]-1,3,4-OXADIAZOLE-2(3H)-THIONE	FALSE	FALSE	FALSE	DrugBank	5.1.12
N-{2-methyl-5-[(6-phenylpyrimidin-4-yl)amino]phenyl}methanesulfonamide	Primary Name	drugbank:DB07175	N-{2-METHYL-5-[(6-PHENYLPYRIMIDIN-4-YL)AMINO]PHENYL}METHANESULFONAMIDE	FALSE	FALSE	FALSE	DrugBank	5.1.12
6-CHLORO-9-HYDROXY-1,3-DIMETHYL-1,9-DIHYDRO-4H-PYRAZOLO[3,4-B]QUINOLIN-4-ONE	Primary Name	drugbank:DB07218	6-CHLORO-9-HYDROXY-1,3-DIMETHYL-1,9-DIHYDRO-4H-PYRAZOLO[3,4-B]QUINOLIN-4-ONE	FALSE	FALSE	FALSE	DrugBank	5.1.12
BENZYL N-({(2S,3S)-3-[(PROPYLAMINO)CARBONYL]OXIRAN-2-YL}CARBONYL)-L-ISOLEUCYL-L-PROLINATE	Primary Name	drugbank:DB07219	BENZYL N-({(2S,3S)-3-[(PROPYLAMINO)CARBONYL]OXIRAN-2-YL}CARBONYL)-L-ISOLEUCYL-L-PROLINATE	FALSE	FALSE	FALSE	DrugBank	5.1.12
N-(4-chlorophenyl)-2-[(pyridin-4-ylmethyl)amino]benzamide	Primary Name	drugbank:DB07288	N-(4-CHLOROPHENYL)-2-[(PYRIDIN-4-YLMETHYL)AMINO]BENZAMIDE	FALSE	FALSE	FALSE	DrugBank	5.1.12
N-[5-(ETHYLSULFONYL)-2-METHOXYPHENYL]-5-[3-(2-PYRIDINYL)PHENYL]-1,3-OXAZOL-2-AMINE	Primary Name	drugbank:DB07334	N-[5-(ETHYLSULFONYL)-2-METHOXYPHENYL]-5-[3-(2-PYRIDINYL)PHENYL]-1,3-OXAZOL-2-AMINE	FALSE	FALSE	FALSE	DrugBank	5.1.12
Acifluorfen	Primary Drug Name	drugbank:DB07338	ACIFLUORFEN	FALSE	FALSE	FALSE	ChemIDplus	20230222
(3Z,5S,6R,7S,8R,8aS)-3-(octylimino)hexahydro[1,3]thiazolo[3,4-a]pyridine-5,6,7,8-tetrol	Primary Name	drugbank:DB07370	(3Z,5S,6R,7S,8R,8AS)-3-(OCTYLIMINO)HEXAHYDRO[1,3]THIAZOLO[3,4-A]PYRIDINE-5,6,7,8-TETROL	FALSE	FALSE	FALSE	DrugBank	5.1.12
4-{[(1R,2S)-1,2-dihydroxy-2-methyl-3-(4-nitrophenoxy)propyl]amino}-2-(trifluoromethyl)benzonitrile	Primary Name	drugbank:DB07421	4-{[(1R,2S)-1,2-DIHYDROXY-2-METHYL-3-(4-NITROPHENOXY)PROPYL]AMINO}-2-(TRIFLUOROMETHYL)BENZONITRILE	FALSE	FALSE	FALSE	DrugBank	5.1.12
(R)-minalrestat	Primary Name	drugbank:DB07450	(R)-MINALRESTAT	FALSE	FALSE	FALSE	DrugBank	5.1.12
Felbinac	Primary Name	rxcui:262307	FELBINAC	FALSE	FALSE	FALSE	DrugBank	5.1.12
S-{3-[(4-ANILINOQUINAZOLIN-6-YL)AMINO]-3-OXOPROPYL}-L-CYSTEINE	Primary Name	drugbank:DB07602	S-{3-[(4-ANILINOQUINAZOLIN-6-YL)AMINO]-3-OXOPROPYL}-L-CYSTEINE	FALSE	FALSE	FALSE	DrugBank	5.1.12
sebacic acid	Primary Drug Name	rxcui:1427068	SEBACIC ACID	TRUE	FALSE	FALSE	RxNorm	20240401
S-[5-(TRIFLUOROMETHYL)-4H-1,2,4-TRIAZOL-3-YL] 5-(PHENYLETHYNYL)FURAN-2-CARBOTHIOATE	Primary Name	drugbank:DB07743	S-[5-(TRIFLUOROMETHYL)-4H-1,2,4-TRIAZOL-3-YL] 5-(PHENYLETHYNYL)FURAN-2-CARBOTHIOATE	FALSE	FALSE	FALSE	DrugBank	5.1.12
N-cyclopropyl-2',6-dimethyl-4'-(5-methyl-1,3,4-oxadiazol-2-yl)biphenyl-3-carboxamide	Primary Name	drugbank:DB07811	N-CYCLOPROPYL-2',6-DIMETHYL-4'-(5-METHYL-1,3,4-OXADIAZOL-2-YL)BIPHENYL-3-CARBOXAMIDE	FALSE	FALSE	FALSE	DrugBank	5.1.12
(Z)-3-BENZYL-5-(2-HYDROXY-3-NITROBENZYLIDENE)-2-THIOXOTHIAZOLIDIN-4-ONE	Primary Name	drugbank:DB07838	(Z)-3-BENZYL-5-(2-HYDROXY-3-NITROBENZYLIDENE)-2-THIOXOTHIAZOLIDIN-4-ONE	FALSE	FALSE	FALSE	DrugBank	5.1.12
Hexestrol	Primary Drug Name	ncit:C545	HEXESTROL	FALSE	FALSE	FALSE	NCIt	24.02d
2-Amino-3-(Diethoxy-Phosphoryloxy)-Propionic Acid	Primary Name	drugbank:DB02364	2-AMINO-3-(DIETHOXY-PHOSPHORYLOXY)-PROPIONIC ACID	FALSE	FALSE	FALSE	DrugBank	5.1.12
hexestrol	Primary Drug Name	ncit:C545	HEXESTROL	FALSE	FALSE	FALSE	Wikidata	20240411
2-[1-(4-chlorobenzoyl)-5-methoxy-2-methyl-1H-indol-3-yl]-n-[(1R)-1-(hydroxymethyl)propyl]acetamide	Primary Name	drugbank:DB07981	2-[1-(4-CHLOROBENZOYL)-5-METHOXY-2-METHYL-1H-INDOL-3-YL]-N-[(1R)-1-(HYDROXYMETHYL)PROPYL]ACETAMIDE	FALSE	FALSE	FALSE	DrugBank	5.1.12
6-(2,6-dibromophenyl)pyrido[2,3-d]pyrimidine-2,7-diamine	Primary Name	drugbank:DB08144	6-(2,6-DIBROMOPHENYL)PYRIDO[2,3-D]PYRIMIDINE-2,7-DIAMINE	FALSE	FALSE	FALSE	DrugBank	5.1.12
(3R,4R)-1-{6-[3-(METHYLSULFONYL)PHENYL]PYRIMIDIN-4-YL}-4-(2,4,5-TRIFLUOROPHENYL)PIPERIDIN-3-AMINE	Primary Name	drugbank:DB08164	(3R,4R)-1-{6-[3-(METHYLSULFONYL)PHENYL]PYRIMIDIN-4-YL}-4-(2,4,5-TRIFLUOROPHENYL)PIPERIDIN-3-AMINE	FALSE	FALSE	FALSE	DrugBank	5.1.12
methylene blue cation	Primary Drug Name	rxcui:1546414	METHYLENE BLUE CATION	TRUE	FALSE	FALSE	RxNorm	20240401
3-FLUORO-4-HYDROXYBENZALDEHYDE O-(CYCLOHEXYLCARBONYL)OXIME	Primary Name	drugbank:DB08334	3-FLUORO-4-HYDROXYBENZALDEHYDE O-(CYCLOHEXYLCARBONYL)OXIME	FALSE	FALSE	FALSE	DrugBank	5.1.12
2-(2-QUINOLIN-3-YLPYRIDIN-4-YL)-1,5,6,7-TETRAHYDRO-4H-PYRROLO[3,2-C]PYRIDIN-4-ONE	Primary Name	drugbank:DB08358	2-(2-QUINOLIN-3-YLPYRIDIN-4-YL)-1,5,6,7-TETRAHYDRO-4H-PYRROLO[3,2-C]PYRIDIN-4-ONE	FALSE	FALSE	FALSE	DrugBank	5.1.12
Puromycin	Primary Drug Name	ncit:C787	PUROMYCIN	FALSE	FALSE	FALSE	NCIt	24.02d
Puromycin	Primary Drug Name	ncit:C787	PUROMYCIN	FALSE	FALSE	FALSE	ChemIDplus	20230222
(3S,5R,7R,8S,9S,10R)-7-(hydroxymethyl)-3-(4-methylphenyl)-1,6-dioxa-2-azaspiro[4.5]decane-8,9,10-triol	Primary Name	drugbank:DB08503	(3S,5R,7R,8S,9S,10R)-7-(HYDROXYMETHYL)-3-(4-METHYLPHENYL)-1,6-DIOXA-2-AZASPIRO[4.5]DECANE-8,9,10-TRIOL	FALSE	FALSE	FALSE	DrugBank	5.1.12
sakuranetin	Primary Drug Name	rxcui:2263158	SAKURANETIN	FALSE	FALSE	FALSE	RxNorm	20240401
